instance_name,instance_size,solver,replication,total_distance,total_time,num_vehicles,feasible_solution
cvrp-0-df-101,995,ortools,1,1572.0049,63.575269852997735,31,True
cvrp-0-df-108,1002,ortools,1,1688.7868,63.85821538185701,31,True
cvrp-0-df-105,779,ortools,1,1453.2747,65.222451929003,24,True
cvrp-0-df-93,779,ortools,1,1274.0483,62.3045958050061,24,True
cvrp-0-df-103,1153,ortools,1,1833.4108,66.50510620418936,35,True
cvrp-0-df-115,973,ortools,1,1583.9739,63.57152457511984,30,True
cvrp-0-df-91,793,ortools,1,1352.4749,63.21226445795037,25,True
cvrp-0-df-102,1030,ortools,1,1704.1694,63.53275840799324,33,True
cvrp-0-df-113,900,ortools,1,1457.5327,62.86743134493008,27,True
cvrp-0-df-94,851,ortools,1,1620.0151,62.637392500881106,26,True
cvrp-0-df-96,995,ortools,1,1589.0108,68.42110994784161,30,True
cvrp-0-df-90,986,ortools,1,1596.8745,63.92664107005112,30,True
cvrp-0-df-98,788,ortools,1,1461.3562,62.73309674812481,25,True
cvrp-0-df-92,871,ortools,1,1515.7332,63.08473132317886,27,True
cvrp-0-df-99,815,ortools,1,1380.9705,63.700694653904065,26,True
cvrp-0-df-106,986,ortools,1,1655.566,63.622967834817246,30,True
cvrp-0-df-118,903,ortools,1,1560.7296,63.52226413693279,28,True
cvrp-2-rj-112,2236,ortools,1,-1.0,86.32053777179681,-1,False
cvrp-2-rj-111,2222,ortools,1,-1.0,84.22565756016411,-1,False
cvrp-2-rj-102,1951,ortools,1,2437.0721,71.26111609698273,61,True
cvrp-2-rj-113,2300,ortools,1,-1.0,90.27955587906763,-1,False
cvrp-2-rj-106,2220,ortools,1,-1.0,84.51504741190001,-1,False
cvrp-2-rj-118,2386,ortools,1,-1.0,95.84875119104981,-1,False
cvrp-2-rj-105,2368,ortools,1,-1.0,96.08453490305692,-1,False
cvrp-2-rj-103,2417,ortools,1,-1.0,99.60437400615774,-1,False
cvrp-2-rj-94,2114,ortools,1,-1.0,75.60430681984872,-1,False
cvrp-2-rj-98,2291,ortools,1,-1.0,89.55184246087447,-1,False
cvrp-2-rj-97,1809,ortools,1,2233.558,69.98855294496752,56,True
cvrp-2-rj-117,2361,ortools,1,-1.0,95.32328748214059,-1,False
cvrp-2-rj-99,2396,ortools,1,-1.0,98.06989052495919,-1,False
cvrp-2-rj-104,1880,ortools,1,2251.2728,71.33705024188384,58,True
cvrp-2-rj-107,1971,ortools,1,2389.7949,71.48026558407582,60,True
cvrp-2-rj-110,1903,ortools,1,2314.7429,70.71522181294858,58,True
cvrp-2-rj-108,1966,ortools,1,-1.0,71.8355212030001,-1,False
cvrp-2-rj-92,2438,ortools,1,-1.0,100.96544576389715,-1,False
cvrp-2-rj-115,2343,ortools,1,-1.0,93.51188470190391,-1,False
cvrp-2-rj-101,1905,ortools,1,2356.1838,71.76627459586598,60,True
cvrp-2-rj-100,2146,ortools,1,-1.0,78.54452722193673,-1,False
cvrp-2-rj-96,2160,ortools,1,-1.0,80.54428451694548,-1,False
cvrp-2-rj-109,2028,ortools,1,-1.0,72.06011406402104,-1,False
cvrp-2-rj-116,2125,ortools,1,-1.0,77.59669671300799,-1,False
cvrp-2-rj-91,2288,ortools,1,-1.0,89.34529822412878,-1,False
cvrp-2-rj-95,1764,ortools,1,2091.5949,69.33505641086958,54,True
cvrp-2-rj-119,2219,ortools,1,-1.0,84.65677872207016,-1,False
cvrp-2-rj-114,2313,ortools,1,-1.0,90.87687336304225,-1,False
cvrp-2-rj-93,2333,ortools,1,-1.0,92.91053718910553,-1,False
cvrp-2-rj-90,2197,ortools,1,-1.0,81.85118330596015,-1,False
cvrp-2-df-116,3807,ortools,1,-1.0,243.72688516206108,-1,False
cvrp-2-df-102,4724,ortools,1,-1.0,375.6778880939819,-1,False
cvrp-2-df-108,4199,ortools,1,-1.0,297.8641036970075,-1,False
cvrp-2-df-101,4370,ortools,1,-1.0,324.8631186420098,-1,False
cvrp-2-df-104,3891,ortools,1,-1.0,257.24436327186413,-1,False
cvrp-2-df-94,3907,ortools,1,-1.0,256.49921483010985,-1,False
cvrp-2-df-119,3662,ortools,1,-1.0,225.8604632569477,-1,False
cvrp-2-df-97,3628,ortools,1,-1.0,221.19452068209648,-1,False
cvrp-2-df-113,4020,ortools,1,-1.0,272.2979004839435,-1,False
cvrp-2-df-100,4723,ortools,1,-1.0,376.06942365993746,-1,False
cvrp-2-df-90,4265,ortools,1,-1.0,305.1976663400419,-1,False
cvrp-2-df-91,3437,ortools,1,-1.0,199.82661322900094,-1,False
